House Id,Locality,House Type,Subtype,Price,Kitchen Type,Room Number,Area,Garden,Terrace,Swimming Pool,New Building
9539346,1630,house,house,320000,,2,255,,,,false
9539347,1050,house,house,599000,not installed,4,94,,,,false
9539350,2340,apartment,duplex,259000,installed,4,,,,,false
9539351,2370,house,house,295000,installed,4,295,,,,false
9539370,1000,house,apartment block,700000,,4,0,,,,false
9539373,1030,apartment,apartment,169500,semi equipped,1,,,true,,false
9539401,5100,house,exceptional property,890000,usa hyper equipped,3,1700,1700,true,,false
9539461,9620,house,villa,569000,hyper equipped,4,600,,true,,false
9539472,6250,house,house,325000,,4,584,,true,,false
9539473,6280,house,house,325000,,4,584,,true,,false
9539474,6250,house,house,325000,,4,591,,true,,false
9539497,1800,apartment,loft,309000,usa hyper equipped,2,,,true,,false
9539499,1800,apartment,apartment,235000,semi equipped,2,,,true,,false
9539515,4500,apartment,apartment,180000,semi equipped,2,,,,,false
9539536,8000,apartment,apartment,320000,installed,2,,,,,false
9539565,8790,apartment,apartment,315000,installed,2,,,true,,false
9539566,8580,house,house,189000,installed,2,346,,,,false
9539574,8570,apartment,apartment,260000,installed,2,,,true,,false
9539576,1640,house,villa,1195000,hyper equipped,6,1881,,true,,false
9539599,2170,house,house,375000,,4,177,68,,,false
9539600,1081,house,house,365000,,4,65,,,,false
9539632,7890,house,country cottage,275000,installed,3,665,,,,false
9539640,1020,apartment,apartment,210000,,2,,,true,,false
9539641,1933,house,house,390000,,3,455,250,,,false
9539650,2550,apartment,apartment,308700,hyper equipped,2,,,true,,false
9539651,2550,apartment,apartment,519750,hyper equipped,2,,,true,,false
9539657,4500,apartment,duplex,349000,installed,2,,,true,,false
9539670,2930,house,town house,415000,installed,3,0,,,,false
9539675,1000,apartment,apartment,399000,usa hyper equipped,2,,,,,false
9539679,2600,house,mansion,779000,,4,149,,,,false
9539712,1200,apartment,apartment,448000,hyper equipped,2,,,,,false
9539731,9052,apartment,apartment,279000,hyper equipped,2,,,true,,false
9539733,9051,apartment,loft,419000,hyper equipped,2,,,true,,false
9539750,1410,house,villa,990000,hyper equipped,3,795,,true,true,false
9539751,2018,apartment,service flat,80000,,1,,,true,,false
9539761,9000,house,house,245000,installed,2,34,,,,false
9539784,3390,house,house,359000,hyper equipped,3,1697,1100,true,,false
9539813,6600,house,house,70000,installed,2,160,,true,,false
9539816,2310,house,house,549000,installed,5,1058,,true,true,false
9539855,1050,apartment,flat studio,217000,usa semi equipped,0,,,true,,false
9539889,1020,house,house,599000,installed,4,439,354,true,,false
9539901,2160,apartment,penthouse,319000,,2,,,true,,true
9539909,7060,apartment,ground floor,185000,installed,2,,140,true,,false
9539978,1030,house,house,425000,installed,4,74,,true,,false
9539990,9000,house,house,230000,installed,3,50,,true,,false
9539997,9120,house,house,1895000,installed,5,40000,,true,,false
9540015,1850,apartment,apartment,285000,semi equipped,2,,,true,,false
9540019,1800,apartment,triplex,299000,installed,3,,,true,,false
9540038,1650,house,house,949000,hyper equipped,4,1409,,,,false
9540039,1652,house,house,949000,hyper equipped,4,1409,,,,false
9540041,1653,house,house,949000,hyper equipped,4,1409,,,,false
9540043,2800,house,house,339000,installed,3,141,,true,,false
9540045,2018,apartment,apartment,499000,installed,3,,,true,,false
9540046,1000,apartment,apartment,364000,semi equipped,2,,,true,,false
9540080,9550,house,house,419000,installed,3,1069,,true,,false
9540086,3300,house,house,328000,installed,3,962,484,true,,false
9540104,2000,apartment,apartment,568000,installed,2,,,true,,false
9540150,9031,house,house,542000,installed,3,502,,,,false
9540161,2220,apartment,apartment,239000,semi equipped,2,,,,,false
9540262,8480,house,house,399000,installed,5,368,,true,,false
9540263,8480,house,house,199000,semi equipped,3,282,,,,false
9540268,8000,house,house,339500,installed,3,85,,,,false
9540273,4430,apartment,apartment,172500,installed,2,,,,,false
9540284,3390,house,house,349000,hyper equipped,3,700,630,,,false
9540304,6700,apartment,duplex,290500,usa hyper equipped,2,,,,,true
9540305,1180,apartment,apartment,550000,hyper equipped,3,,,true,,false
9540313,1000,apartment,flat studio,170000,usa hyper equipped,0,,,,,false
9540314,7034,house,house,425000,hyper equipped,3,853,853,,,false
9540368,4500,house,house,185000,installed,4,1495,,true,,false
9540495,8780,apartment,apartment,233100,installed,2,,,true,,false
9540569,2140,house,house,445000,hyper equipped,5,96,32,,,false
9540571,2600,apartment,penthouse,320000,installed,3,,,true,,false
9540572,2100,apartment,penthouse,320000,installed,3,,,true,,false
9540583,1830,apartment,apartment,190000,,2,,,true,,false
9540629,5100,apartment,penthouse,890000,usa hyper equipped,3,,1700,true,,false
9540632,1170,house,house,925000,usa hyper equipped,4,450,265,,,false
9540654,1700,apartment,apartment,595000,usa hyper equipped,2,,,true,,true
9540656,1700,apartment,apartment,416900,usa hyper equipped,2,,,true,,false
9540660,8300,apartment,apartment,1375000,installed,2,,,true,,false
9540662,8300,apartment,apartment,515000,installed,2,,,true,,false
9540674,1190,apartment,apartment,230000,usa hyper equipped,1,,,true,,false
9540717,9420,house,house,298000,installed,3,392,,true,,false
9540729,4101,apartment,duplex,219000,installed,3,,,true,,false
9540731,3970,apartment,apartment,181000,installed,3,,,true,,false
9540732,5000,apartment,apartment,225000,not installed,2,,,,,false
9540741,1790,house,exceptional property,420000,installed,6,1114,250,true,,false
9540742,1190,apartment,duplex,315000,usa hyper equipped,2,,14,true,,false
9540787,3000,apartment,apartment,309000,,1,,,true,,false
9540797,5310,house,house,360000,installed,2,2100,,true,,false
9540801,9050,apartment,apartment,309000,installed,2,,57,true,,false
9540804,1140,apartment,apartment,150000,installed,1,,,true,,false
9540818,9700,house,house,349000,semi equipped,3,300,,,,false
9540819,5500,house,villa,280000,installed,3,1144,800,true,,false
9540821,9681,house,house,425000,installed,4,1086,,true,,false
9540822,9630,house,house,230000,installed,2,445,359,,,false
9540823,9600,house,villa,795000,installed,4,21451,,true,,false
9540824,9667,house,country cottage,495000,installed,2,2820,,,,false
9540826,2640,apartment,apartment,365000,hyper equipped,3,,,true,,false
9540827,2640,apartment,ground floor,595000,installed,3,,400,true,,false
9540828,2140,apartment,apartment,269000,hyper equipped,2,,,true,,false
9540829,2640,house,house,365000,installed,2,241,170,,,false
9540850,1030,house,mansion,600000,,6,340,100,true,,false
9540853,1180,apartment,ground floor,1350000,usa hyper equipped,3,,300,true,,true
9540901,1000,apartment,apartment,995000,usa installed,3,,,true,,false
9540919,9400,house,house,249000,hyper equipped,3,100,,,,false
9540933,1000,apartment,apartment,350000,installed,1,,,true,,false
9540935,9230,apartment,duplex,157500,usa installed,1,,,true,,false
9540952,9120,house,house,379000,hyper equipped,4,203,60,true,,false
9541037,1160,house,house,499000,usa hyper equipped,2,122,,true,,false
9541038,1932,house,house,475000,semi equipped,3,204,55,true,,false
9541105,1420,house,villa,2850000,,6,3161,1260,true,true,false
9541116,1410,apartment,apartment,432150,usa hyper equipped,3,,272,true,,true
9541125,6180,house,house,300000,installed,3,440,,,,false
9541149,2650,house,house,549000,installed,5,417,,true,,false
9541162,7000,apartment,apartment,100000,not installed,1,,,true,,false
9541185,1000,apartment,apartment,319000,usa hyper equipped,1,,,true,true,false
9541187,1933,house,house,795000,usa installed,4,1074,670,true,,false
9541188,1200,house,apartment block,895000,installed,6,273,135,true,,false
9541189,2600,apartment,apartment,349000,hyper equipped,3,,,,,false
9541193,1060,house,house,1095000,,0,113,,,,false
9541207,1150,apartment,ground floor,425000,installed,2,,80,true,,false
9541208,2660,apartment,apartment,249000,installed,2,,,true,,false
9541213,9080,house,house,595000,usa hyper equipped,4,519,,true,,false
9541360,8490,house,villa,775000,installed,4,6254,,,,false
9541371,1370,house,house,175000,semi equipped,3,176,176,,,false
9541373,5310,house,house,395000,hyper equipped,6,636,,true,,true
9541397,7700,apartment,loft,219000,installed,3,,200,true,,false
9541402,5630,house,house,275000,installed,3,931,,,,false
9541403,6224,house,house,350000,semi equipped,6,1095,,,,false
9541443,9620,house,house,249500,semi equipped,4,62,,,,false
9541444,9630,apartment,apartment,450000,installed,3,,5500,true,true,false
9541453,8400,apartment,apartment,179000,installed,2,,,,,false
9541454,1410,apartment,duplex,350000,usa hyper equipped,3,,,true,,true
9541469,4460,house,house,329000,installed,3,5112,3690,true,,false
9541473,3270,house,house,469000,installed,2,373,,true,,false
9541479,4460,apartment,apartment,237000,semi equipped,2,,,,,false
9541521,6900,house,house,279000,installed,2,564,564,true,,false
9541545,8500,house,house,290000,installed,5,225,,true,,false
9541583,1000,apartment,apartment,2900000,hyper equipped,5,,,true,,false
9541588,1070,apartment,flat studio,180000,usa hyper equipped,0,,,,,false
9541590,1120,apartment,apartment,265000,usa hyper equipped,2,,22,true,,true
9541591,1180,apartment,ground floor,320500,usa hyper equipped,2,,64,true,,true
9541647,1050,apartment,apartment,765000,usa installed,3,,,,,false
9541660,4460,house,house,160000,installed,3,45,,,,false
9541675,4000,apartment,apartment,30000,installed,2,,,true,,false
9541677,4000,apartment,apartment,30000,hyper equipped,2,,,,,false
9541702,3400,house,house,395000,hyper equipped,4,500,150,true,,false
9541703,1180,apartment,apartment,435000,installed,3,,,true,,false
9541749,1190,apartment,duplex,439000,usa hyper equipped,4,,,true,,false
9541761,1050,apartment,apartment,299000,installed,1,,,true,,false
9541763,1050,apartment,apartment,445000,installed,2,,,true,,false
9541801,8670,house,villa,825000,hyper equipped,4,785,,true,,false
9541842,2520,house,house,495000,usa installed,4,385,160,true,,true
9541863,1200,apartment,apartment,225000,installed,3,,,true,,false
9541886,2620,house,house,219000,,2,115,58,,,false
9541887,1180,apartment,apartment,220000,installed,1,,,true,,false
9541891,4420,apartment,apartment,245000,installed,3,,,true,,false
9541893,5060,apartment,apartment,175000,,2,,,,,false
9541927,1500,house,house,309000,,3,414,,,,false
9541968,1790,house,villa,950000,installed,4,3115,2785,true,,false
9541975,9160,apartment,apartment,322000,hyper equipped,3,,,true,,true
9541989,4500,house,mixed use building,295000,installed,4,185,,true,,false
9541994,8310,house,house,399000,installed,3,223,,,,false
9541995,8310,house,mixed use building,399000,installed,3,223,,,,false
9542002,1880,house,house,385000,installed,4,385,,true,,false
9542036,6700,house,apartment block,438000,hyper equipped,3,750,,true,,false
9542046,7141,apartment,apartment,99000,,2,,,,,false
9542047,9900,house,house,214900,installed,3,87,,,,false
9542053,1030,apartment,apartment,235000,,1,,,true,,false
9542060,1040,apartment,apartment,290000,,2,,,,,false
9542066,2460,apartment,duplex,277000,hyper equipped,2,,,true,,true
9542067,2460,apartment,penthouse,425000,hyper equipped,3,,,true,,true
9542093,9050,house,house,556000,installed,3,604,,,,false
9542154,9800,apartment,apartment,145000,installed,1,,,,,false
9542155,9032,house,house,479000,installed,4,248,,,,false
9542166,1000,apartment,penthouse,710000,,3,,,true,,false
9542167,1190,house,apartment block,740000,,4,346,,,,false
9542168,1190,house,mansion,740000,,4,346,,,,false
9542170,8000,house,house,519000,hyper equipped,3,605,,,,false
9542277,2800,house,house,275000,installed,3,0,,true,,false
9542298,5020,apartment,apartment,295000,usa hyper equipped,2,,,true,,true
9542300,4101,apartment,apartment,215000,usa installed,2,,,true,,false
9542301,1050,apartment,apartment,695000,hyper equipped,3,,,true,,false
9542302,1180,apartment,apartment,650000,hyper equipped,3,,,true,,false
9542305,6760,house,house,520000,installed,4,1382,,,,false
9542323,1080,apartment,ground floor,200000,hyper equipped,1,,,,,false
9542348,1180,apartment,penthouse,285000,hyper equipped,1,,,true,,false
9542349,1700,house,house,350000,installed,3,541,,true,,false
9542350,1701,house,house,519000,installed,5,960,,true,,false
9542368,3012,house,house,449000,installed,3,433,250,true,,false
9542369,4450,house,house,649000,hyper equipped,6,6632,5000,true,true,false
9542370,1933,house,house,695000,installed,4,655,250,true,,false
9542371,1180,apartment,apartment,580000,usa hyper equipped,2,,,true,,true
9542373,1050,apartment,penthouse,2500000,hyper equipped,4,,,true,,true
9542374,1040,apartment,apartment,440000,usa hyper equipped,2,,,true,,true
9542375,1040,apartment,flat studio,255000,usa hyper equipped,0,,,true,,true
9542387,1200,apartment,apartment,290000,installed,2,,,true,,false
9542388,1140,apartment,apartment,295000,installed,2,,,true,,false
9542389,1040,apartment,apartment,345000,hyper equipped,2,,,true,,false
9542452,9400,house,bungalow,315000,installed,3,1126,500,true,,false
9542458,8300,house,house,2200000,,2,258,,true,,false
9542505,1030,apartment,apartment,399999,hyper equipped,3,,,true,,false
9542529,1090,apartment,apartment,250000,installed,2,,,true,,false
9542531,1860,house,villa,750000,semi equipped,5,1106,450,true,,false
9542536,6001,house,villa,209000,installed,2,727,680,true,,false
9542584,1050,apartment,apartment,985000,usa hyper equipped,3,,,true,,false
9542597,1160,apartment,apartment,499000,usa hyper equipped,2,,,true,,false
9542601,1410,house,villa,795000,hyper equipped,5,630,319,true,,false
9542603,3400,apartment,apartment,299000,hyper equipped,2,,,true,,false
9542604,3000,house,house,595000,usa hyper equipped,3,36,,true,,false
9542609,8300,apartment,apartment,1875000,usa hyper equipped,3,,,true,,false
9542613,1081,apartment,penthouse,369000,hyper equipped,2,,,true,,false
9542615,9700,house,country cottage,395000,installed,4,654,,,,false
9542618,9500,house,house,260000,semi equipped,4,2644,,,,false
9542619,9870,house,house,315000,installed,3,338,,true,,false
9542629,5370,house,house,495000,,3,2404,,true,true,false
9542635,1180,apartment,ground floor,1580000,usa semi equipped,3,,800,true,,true
9542646,1200,apartment,apartment,473000,,3,,,,,true
9542647,1200,apartment,apartment,475000,usa hyper equipped,3,,19,true,,true
9542666,1325,house,villa,395000,hyper equipped,4,260,,true,,false
9542728,9500,house,house,138000,usa hyper equipped,3,38,,,,false
9542744,1460,house,mixed use building,950000,usa hyper equipped,4,216,,true,,false
9542753,1730,house,house,550000,hyper equipped,4,384,,true,,false
9542757,6887,house,house,99000,not installed,2,600,,,,false
9542760,1050,apartment,loft,649000,usa hyper equipped,3,,,true,,false
9542761,1000,apartment,loft,649000,usa hyper equipped,3,,,true,,false
9542833,9000,house,house,289000,installed,2,50,,,,false
9542863,8470,house,villa,419000,hyper equipped,3,537,,,,false
9542898,9052,apartment,penthouse,375000,hyper equipped,2,,,true,,false
9542905,1301,house,house,673000,usa hyper equipped,3,610,610,true,,true
9542906,1301,house,house,697000,usa hyper equipped,4,525,525,true,,true
9542908,1301,house,house,682000,usa hyper equipped,4,618,618,true,,true
